created_at,id,text,retweet_count,favorite_count
Sun Oct 18 17:32:57 +0000 2020,1317881365107560448,Indo tirar minha neneca da tarde e pensando se a lei do ex será utilizada pelo ex funcionário da Petrobras e hj jogador Thiago Galhardo,0,0
Sun Oct 18 17:24:10 +0000 2020,1317879155132928000,"Gráfico comparativo: #iBov candles; #PETR4 vermelha; #IFNC lazul; #IMAT amarelal; #INDX linha roxa e; #ICON branca; #IEEX verde; #IMOB cinza; #UTIL amarela clara e #SMLL azul claro  - 60', 15', diário, semanal e mensal #ibovespa #bolsadevalores #petrobras #ações  #Stocks https://t.co/Q88Bwxbjef",0,1
Sun Oct 18 17:18:05 +0000 2020,1317877627248664576,"Assista ao estudo gráfico do Ibovespa, Petr4, Vale3, Abev3, Btow3, Brkm5, Bbas3, Itub4, Bbdc4, Vvar3 e Usim5 - Finance News https://t.co/CMs2P40Nxc #vvar3 #brkm5 #petr4 #usim5",0,0
Sun Oct 18 17:07:46 +0000 2020,1317875030865399808,Fun fact: O prédio da Petrobrás já foi eleito um dos prédios mais feios do mundo pela CNN. É o primeiro prédio da Odebrecht fora da Bahia e fundamental para a expansão da empreiteira. No período foi construído por eles também o prédio da UERJ (com beleza questionável também). https://t.co/7rL8cA82wz https://t.co/N5quyQcRHq,2,15
Sun Oct 18 17:07:41 +0000 2020,1317875007796764678,"Análise: Petrobras sinaliza que nem pré-sal está livre de efeitos da crise
https://t.co/rfOfbDd2uJ",3,33
Sun Oct 18 17:02:33 +0000 2020,1317873715468767234,"Acabei de fazer minha análise de IQ em vídeo para o exercício de novembro. #PETR4, #VVAR3, #COGN3 e #ITUB4. Falei um pouco das minhas estratégias também. Dessa vez, não vou colocar as imagens aqui no twitter, só o vídeo. Durante a semana, uso as imagens.

https://t.co/pEhxmdB79y",5,43
Sun Oct 18 17:02:27 +0000 2020,1317873690000936963,"quando lava jato pegava roubos na petrobrás onde os ladrões eram do mdb,pp,psl e outros partidos saia nas notícias escândalos petista da petrobrás, agora que o vice lider do governo militar bolsonaro no senado é pego com dinheiro cagado na cueca não tem nada a ver com presidente",15,27
Sun Oct 18 16:54:30 +0000 2020,1317871690408394754,"Ent, a arquitetura do Rio é meio doida, todo bairro tem sua identidade. Se vc ver a Catedral ou o prédio da Petrobrás sozinhos ou até junto de prédios de outros lugares do Rio parecem bizarros mas no contexto Centro pra mim eles funcionam super. Idem Museu do Amanhã no Porto https://t.co/UwO2xAJkgz",0,2
Sun Oct 18 16:50:27 +0000 2020,1317870672337580032,O governo de Sergipe se preocupa com indicações da Petrobras de que o projeto Sergipe Águas Profundas poderá não ser contemplado no Plano Estratégico 2021-2025 e recorreu à ANP para fazer a estatal cumprir obrigações e q levaram Sergipe a tomar iniciativas de atrair investimentos,1,2
Sun Oct 18 16:50:20 +0000 2020,1317870643145285636,O governo de Sergipe se preocupa com indicações da Petrobras de que o projeto Sergipe Águas Profundas poderá não ser contemplado no Plano Estratégico 2021-2025 e recorreu à ANP para fazer a estatal cumprir obrigações e q levaram Sergipe a tomar iniciativas de atrair investimentos,0,2
Sun Oct 18 16:50:09 +0000 2020,1317870596651405312,O governo de Sergipe se preocupa com indicações da Petrobras de que o projeto Sergipe Águas Profundas poderá não ser contemplado no Plano Estratégico 2021-2025 e recorreu à ANP para fazer a estatal cumprir obrigações e q levaram Sergipe a tomar iniciativas de atrair investimentos,1,4
Sun Oct 18 16:10:30 +0000 2020,1317860618632859652,Sempre quis entrar nesse predio da petrobras https://t.co/qr20GBdmDu,0,2
Sun Oct 18 15:44:52 +0000 2020,1317854167399059456,"A luta contra a privatização da Petrobras
com Deyvid Bacelar, coordenador-geral da Federação Única dos Petroleiros (FUP). Entrevista ao jornalista Iram Alfaia.

Segunda, às 16h.

https://t.co/ZGwnRHNxlJ
https://t.co/YezBa9avdx https://t.co/dL8dy0NSyq",1,3
Sun Oct 18 15:44:19 +0000 2020,1317854027116388356,"E SEGUE LÍDER! - Além de ser o maior pontuador com 30 tentos somados no Velocitta, Cesar Ramos também continua na ponta do campeonato. 

#StockCar #Pirelli #Chevrolet #Petrobras #Toyota #Lubrax #Frasle #Fremax #Viemar #Blau #Transzero #SporTV https://t.co/FDM8JW2eWz",2,10
Sun Oct 18 15:38:47 +0000 2020,1317852635953827852,"E foi de Diego Nunes a vitória na corrida 2 - a primeira em 2020! Matias Rossi faz sua estreia no podio chegando milímetros à frente de Ricardo Mauricio!

#StockCar #Pirelli #Chevrolet #Petrobras #Toyota #Lubrax #Frasle #Fremax #Viemar #Blau #Transzero #SporTV https://t.co/OUiHSJZl9C",10,25
Sun Oct 18 15:20:16 +0000 2020,1317847977780793346,Os ataques à Petrobras são um ataque do capitalismo selvagem para desorganizar a mandioca! #DesculpasDoPT,0,0
Sun Oct 18 15:07:31 +0000 2020,1317844765765963784,To aqui no clube da Petrobras pra ser sócio de novo,0,0
Sun Oct 18 14:52:18 +0000 2020,1317840936450351113,AEPET https://t.co/5syYpZ9Kfs via @aepet Maus brasileiros acham sócios mas não passam de tapetes de quinta categoria do trumpismo #ForaGeneraisAlmirantesBrigadeirosTraidoresDoBrasil #ForaBangangsterGuedes #ForaBolsonaroEMourão #EleiçõesLivresELimpas sem controle @exercitooficial,0,1
Sun Oct 18 14:48:51 +0000 2020,1317840068539723777,Por que o edifício da Petrobras tá ali?????? https://t.co/zGklSsjTdk,0,2
Sun Oct 18 14:48:33 +0000 2020,1317839995202359298,"Esaiu o resultado do Fan Push! Agora é torcer pelo seu piloto favorito.

#StockCar #Pirelli #Chevrolet #Petrobras #Toyota #Lubrax #Frasle #Fremax #Viemar #Blau #Transzero #SporTV https://t.co/HXGYMNtPWI",0,21
Sun Oct 18 14:45:36 +0000 2020,1317839253238370305,tirem as mãos da Petrobrás!!! https://t.co/lrYuNePbz7,0,3
Sun Oct 18 14:42:46 +0000 2020,1317838537568538624,"Pole e vitória para Julio Campos na corrida 1, seguido por Gabriel Casagrande e Allam Khodair! Décimo colocado, Diego Nunes sai da pole no grid invertido da prova 2, que você pode ver agora no SporTV 2!

#StockCar #Pirelli #Chevrolet #Petrobras #Toyota #Lubrax #Frasle #Fremax https://t.co/zZ7hYW2e7S",6,14
Sun Oct 18 14:40:29 +0000 2020,1317837964395876352,Espero que os patrocinadores avalizem a postura do @Gremio e não corram o risco de vincular sua marca ao @Brasileirao sob suspeição @assaioficial @Betfair @petrobras @SICOOB_oficial @Bodog_Brasil https://t.co/jPrwARiJQK,0,2
Sun Oct 18 14:36:18 +0000 2020,1317836913114566657,Eu num guento esse prédio da Petrobras que parece jenga https://t.co/JlwdhAuYRD,0,4
Sun Oct 18 14:23:36 +0000 2020,1317833714030837766,Projeto da Petrobras no ES é adiado mais uma vez – investimentos não foram entregues no prazo estabelecido https://t.co/j1D2Hmwg2y,0,0
Sun Oct 18 14:23:24 +0000 2020,1317833664311472128,"O Guedes segue melindrado pela imprensa e pelos outros poderes, mesmo depois do golpe que ele deu no Banco do Brasil.
Ñ bastasse isso, o saque à Petrobrás e a venda desse nosso patrimônio segue com a mais absoluta normalidade... https://t.co/beoiShIlKD",0,0
Sun Oct 18 14:19:49 +0000 2020,1317832764150906880,ai gente n sei voces mas eu sempre amei essa sede da petrobras............ amo um brutalismo moderninho............. me julguem................................ https://t.co/ztR2OSJTae,0,2
Sun Oct 18 14:15:20 +0000 2020,1317831634788536320,Confesso que gosto bastante do prédio da Petrobrás kkkkkkkkkkkkk https://t.co/ZQfyyC1Slb,0,1
Sun Oct 18 13:58:01 +0000 2020,1317827275140796422,"A Petrobras é feia, mas a catedral é horrível, pior obra q já vi https://t.co/meSKqxCsWd",0,1
Sun Oct 18 13:50:30 +0000 2020,1317825386735075329,eu me sinto na obrigação de defender o prédio da Petrobras sim https://t.co/OzJj6nOGNf,0,1
Sun Oct 18 13:32:23 +0000 2020,1317820827719684096,"O prédio da Petrobras é um ícone injustiçado e a catedral atrás, quando tá iluminada assim, dá menos medo risos https://t.co/AXZpeCgMfZ https://t.co/iUhSIVglcq",0,8
Sun Oct 18 13:01:18 +0000 2020,1317813004352819200,"AS ➕ LIDAS DA SEMANA

1⃣Unificado realiza assembleias para escolha de tabela de 12 horas
https://t.co/Mgl9CJ4NiQ

2⃣Categoria debate próximos passos sobre testes na Replan
https://t.co/y5Pl6ovUdJ

3⃣Riscos ambientais aumentam com cortes da Petrobrás
https://t.co/DwaASBYg0C https://t.co/fGn20P4ryo",0,1
Sun Oct 18 12:46:33 +0000 2020,1317809293484347399,Cafezin suave pq qm gosta de petróleo é a Petrobras,0,0
Sun Oct 18 12:46:18 +0000 2020,1317809227231092736,"Pois fiz meu pa5 inspirado no prédio da sede da petrobrás msm, lindo dms https://t.co/JrLH1Lg7eQ",0,4
Sun Oct 18 12:40:14 +0000 2020,1317807702991581184,Os ataques à Petrobras são um crime do Juiz Sérgio Moro para controlar a pátria educadora! #DesculpasDoPT,0,0
Sun Oct 18 12:36:54 +0000 2020,1317806862373355520,"New post in Wisir Research / Investimentos e Mercado de Ações: Petrobras posterga em um ano projeto Parque das Baleias por pandemia

A Petrobras postergou em cerca de um ano o projeto integrado do Parque das Baleias, ficando o início da operação previsto… https://t.co/xlpLKO8te4",0,0
Sun Oct 18 12:30:14 +0000 2020,1317805185759141889,Os ataques à Petrobras são uma estratégia do Juiz Sérgio Moro para controlar os direitos dos trabalhadores! #DesculpasDoPT,0,0
Sun Oct 18 12:26:38 +0000 2020,1317804281253199874,"É na imagem dos nossos médicos oficiais Dr. Leandro e Dr. Dino que parabenizamos todos os profissionais pelo dia - ainda mais nesse momento tão difícil que nós atravessamos.

#StockCar #Pirelli #Chevrolet #Petrobras #Toyota #Lubrax #Frasle #Fremax #Viemar #Blau #Transzero #SporTV https://t.co/L6IdnpgX5S",0,15
Sun Oct 18 12:26:16 +0000 2020,1317804188747923457,"‼️ (Petrobrás - Advogado/2015): 
Nos termos da Lei Federal n. 12.187/2009, o processo, atividade ou mecanismo que remova da atmosfera gás de efeito estufa, aerossol ou precursor de gás de efeito estufa denomina-se sumidouro.",0,1
Sun Oct 18 11:52:50 +0000 2020,1317795773833162752,"Só criminosos lesa pátria, começando com Serra e Aloysio Nunes, Temer e agora bozo-guedes venderia uma das maiores petrolíferas do mundo. 
Petrobras não bate sua meta nas vendas de refinarias vendendo apenas 1 das 5 almejadas | Click Petroleo e Gas https://t.co/QKRm1IIM9j",0,0
Sun Oct 18 11:30:42 +0000 2020,1317790203550048257,"Chegou o dia! Logo mais teremos duas corridas incriveis! A transmissão terá inicio às 10h30, enquanto os horários das largadas estão na ilustração!

#StockCar #Pirelli #Chevrolet #Petrobras #Toyota #Lubrax #Frasle #Fremax #Viemar #Blau #Transzero #SporTV https://t.co/4If4QW55vr",1,17
Sun Oct 18 11:27:40 +0000 2020,1317789438093742081,Eu gosto do prédio da Petrobrás :( https://t.co/rgA6QRORr7,0,3
Sun Oct 18 11:24:41 +0000 2020,1317788691062992905,ta maluco o prédio da petrobras e mto foda https://t.co/p4jVPeuQOm,1,12
Sun Oct 18 10:44:55 +0000 2020,1317778682757500928,empresários: Diga Não à Privatização da Petrobras - Assine a petição! https://t.co/CiaIlgqDwg via @change_br,2,2
Sun Oct 18 10:31:44 +0000 2020,1317775365662801920,"Então @proconspoficial , o posto @petrobras pode colocar essa propaganda de gasolina a 3,779 mas não deixar especificado EM NENHUM LUGAR que esse valor É SÓ COM O APP da #ame e qdo chega na bomba o preço é 4,198?? https://t.co/4mmaHT53FF",0,0
Sun Oct 18 10:24:20 +0000 2020,1317773500212457472,"FOLHA DE SAO PAULO
https://t.co/r8OGh9N1Wp #r2p #FolhadeSãoPaulo #Brazil #US #UE #Macron #Trump #Bovespa #Bolsonaro #SaoPaulo #RioDeJaneiro #TAM #Coronavirus #Covid19 #Football #Maracana #Globo #BancoDoBrasil #Petrobras #Unibanco #Varig #Lebanon #Beirut #Neymar #PSG #Bayern https://t.co/7pgB1n9id9",1,0
Sun Oct 18 10:04:55 +0000 2020,1317768616289406977,A MAIOR INDÚSTRIA DO DESEMPREGO SE INSTALA ! https://t.co/ck0N4dS0VC,0,1
Sun Oct 18 09:59:45 +0000 2020,1317767313958096896,"Orquestrado pelo Presidente Bolsonaro, a Petrobras cancelou o contrato de trabalho dos servidores federa….",0,0
Sun Oct 18 09:28:11 +0000 2020,1317759369958785030,Catedral e o prédio da Petrobrás são prédios que me dão desespero https://t.co/wCsL5uyRHx,0,0
Sun Oct 18 08:19:13 +0000 2020,1317742015296249856,"#ForaBolsonaro Sindicalista alerta: Ao vender refinarias da Petrobras, projeto do governo Bolsonaro é criar monopólios privados; vídeo https://t.co/lowSlwn1IR",3,2
Sun Oct 18 08:01:56 +0000 2020,1317737667300380673,PETROBRAS (PETR4) – Avanço no processo de venda do Polo Alagoas https://t.co/4g3A3g2FK3,1,1
Sun Oct 18 07:51:04 +0000 2020,1317734929913044998,A mídia golpista criaram uma mentira sobre a falência que nunca existir na melhor empresa do Brasil. Petrobras.  Essa mídia golpista e seus apoiadores são muito canalhas. . https://t.co/d2y3OnSAnf,2,5
Sun Oct 18 07:50:10 +0000 2020,1317734704574025728,Os ataques à Petrobras são um teoria da oposição para deslegitimizar a pátria educadora! #DesculpasDoPT,0,0
Sun Oct 18 06:50:09 +0000 2020,1317719601732636672,Os ataques à Petrobras são um ato de ódio do Danilo Gentili para prejudicar a defesa da democracia! #DesculpasDoPT,0,0
Sun Oct 18 06:41:21 +0000 2020,1317717384036233217,"“Como a mídia mentiu sobre a ""falência"" da Petrobras” - Por Cláudio da Costa Oliveira Viomundo

É assustador confirmar o que já sabíamos, afinal Obama não espionava a Dilma porque a Petrobras estava falida. 
 https://t.co/G9yv5reOfx",1,1
Sun Oct 18 05:48:39 +0000 2020,1317704122959802369,Eu acho esse prédio “Lego” da Petrobrás lindo kkkkkkkkkkkkkk https://t.co/1cgd5VnXtv,0,1
Sun Oct 18 05:36:06 +0000 2020,1317700963646537729,me destruam mais eu gosto do predio da petrobras e acho q se fosse um joguinho ia ser a area q ia ficar tocando stockhausen o tempo todo https://t.co/pu4QSphqPj,0,2
Sun Oct 18 05:18:57 +0000 2020,1317696648164876288,"Trabalho louvável de mídia da Petrobras, divulgando e explicando a sociedade os caminhos que a empresa vem tentando traçar em busca da maximização de valor. 

Ps: Assustador o baixo nível dos comentários, porém as respostas da cia estão bem satisfatórias. https://t.co/ovNxvYBNiE",0,0
Sun Oct 18 05:14:00 +0000 2020,1317695403438071808,Brasil Colonia novamente 😍😍🤩🤩🤩 https://t.co/pJ5KSywJTm,0,0
Sun Oct 18 04:59:53 +0000 2020,1317691850824818689,eu odeio esses prédios com toda minha força especialmente o museu do amanhã e a Petrobras https://t.co/tvXZZXENGA,0,1
Sun Oct 18 04:57:47 +0000 2020,1317691323357548545,"Pior que eu acho que me acostumei com a catedral e com a Petrobrás e hj acho até icônicas, mas ô construções feias essas, jesus https://t.co/vDGeFRNDAI",0,0
Sun Oct 18 04:54:21 +0000 2020,1317690460551450624,Amo esse prédio da petrobras https://t.co/pJOnT8eUnN,1,7
Sun Oct 18 04:30:38 +0000 2020,1317684491939434497,"Quero TANTO conhecer essa catedral metropolitana, sempre me chamou muita atenção

Já a EDISE da Petrobras é meu sonho de local de trabalho https://t.co/PXVkCDFIKo",0,2
Sun Oct 18 04:20:26 +0000 2020,1317681925000204288,"A catedral parece q saiu diretamente do blade runner🤢 Mourisco é podre🤢 
Prédio da petrobras é bunito🥺👉🏻👈🏻 https://t.co/WRZR6uDlmp",0,5
Sun Oct 18 04:07:31 +0000 2020,1317678672715939841,"“Eu larguei o salário de R$ 4,5 mil na Petrobras pra virar jogador, todos meus familiares me chamaram de louco, a única pessoa que me apoiou foi minha mãe.” - Thiago Galhardo. https://t.co/ukJ5HoPfGK",0,4
Sun Oct 18 03:50:03 +0000 2020,1317674276863025152,Cláudio da Costa Oliveira: Como a mídia mentiu sobre a “falência” da Petrobras https://t.co/pqErIhAnmm,0,0
Sun Oct 18 03:45:30 +0000 2020,1317673130169671680,"Sindicalista alerta: Ao vender refinarias da Petrobras, projeto do governo Bolsonaro é criar monopólios privados; vídeo https://t.co/om7qJNsBJ7",1,1
Sun Oct 18 03:42:28 +0000 2020,1317672367456505857,Eu gosto do prédio da petrobras pfvr respeitar https://t.co/Oq6h2jGpBB,0,4
Sun Oct 18 03:32:35 +0000 2020,1317669880565501953,"Eu gosto do prédio da Petrobras, parece minecraft https://t.co/5A3ZibKYgO",0,2
Sun Oct 18 03:28:39 +0000 2020,1317668889556361217,poxa eu amo esse prédio da petrobras KKKKKKKKKK https://t.co/81YHGA7lGN,0,7
Sun Oct 18 03:28:34 +0000 2020,1317668870451318784,"Outras empresas como Neoenergia, Romi,  Hypera, Weg, Vale e Petrobrás irão divulgar resultados em breve.
Expectativa do mercado de bons resultados a serem divulgados até novembro podem ser um dos drivers do mercado.",0,0
Sun Oct 18 03:28:30 +0000 2020,1317668853716013059,"Como é que nego consegue não gostar dessas paradas, sempre que eu passava no da Petrobrás ficava admirando. https://t.co/0O8nh0MZw6",0,2
Sun Oct 18 03:04:31 +0000 2020,1317662819064664065,DESDE O CLÁSSICO P.T. X PETROBRÁS EU NÃO VIA UM ROUBO IGUAL A SÃO PAULO X GRÊMIO,171,1588
Sun Oct 18 02:56:17 +0000 2020,1317660745274937345,"O prazer e o regozijo de  minha mamãe, com o sucesso dos seus,  é um prazer inenarrável. Meu irmão @LucasFr47055436, 11 anos de engenharia na Petrobrás",1,1
Sun Oct 18 02:52:43 +0000 2020,1317659849212235777,Eu particularmente acho o prédio da Petrobrás irado https://t.co/y26r4jK7IL,0,0
Sun Oct 18 02:50:12 +0000 2020,1317659216111411200,Querem mesmo te convencer a comprar... https://t.co/yKuzBpuHA9,0,8
Sun Oct 18 02:41:27 +0000 2020,1317657011601944577,O prédio da Petrobrás da vontade de empurrar os blocos e colocar um embaixo do outro certinho https://t.co/Lvhj71RSYU,0,1
Sun Oct 18 02:40:06 +0000 2020,1317656672232476672,Os ataques à Petrobras são um ato de ódio dos Estados Unidos para manipular o Estado democrático de direito! #DesculpasDoPT,0,0
Sun Oct 18 01:57:27 +0000 2020,1317645940568870912,Falando um Monte!: Um desmonte de plataformas da Petrobrás a preços s... https://t.co/oMOxsw318x,0,0
Sun Oct 18 01:56:08 +0000 2020,1317645607759118336,Vendo este Rafael Trace em @Gremio x SP o nível da arbitragem brasileira capitaneada pela @CBF_Futebol e o @LeonardoGaciba me admira que empresas associem suas marcas a esta completa falta de credibilidade @assaioficial @Betfair @petrobras  @SICOOB_oficial @Bodog_Brasil,2,5
Sun Oct 18 01:28:18 +0000 2020,1317638603829379073,"O PT assaltou a Petrobras
O PT assaltou os aposentados
Agora o PT quer criar um cabidão de empregos para assaltar os entregadores! https://t.co/Fb2j6q8VHE",2,5
Sun Oct 18 01:24:11 +0000 2020,1317637568352092160,Se ódio fosse um combustível eu seria o equivalente da petrobras neste momento,0,0
Sun Oct 18 01:19:13 +0000 2020,1317636317652619265,O prédio da Petrobras (esse último aí) é uma das coisas mais feias que eu já vi na vida. Só perde pro meu reflexo no espelho. https://t.co/Of57ixMc4J,1,1
